projection_1	angle_1	projection_2	angle_2	score
4	320	49	280	34.42502855554117
49	280	4	320	34.42502855554117
4	310	50	80	41.11521279155263
50	80	4	310	41.11521279155263
4	315	51	280	23.632670131709155
51	280	4	315	23.632670131709155
4	55	52	315	115.56240863832106
52	315	4	55	115.56240863832106
4	70	53	215	135.8550582350667
53	215	4	70	135.8550582350667
4	85	54	0	75.69832014464947
54	0	4	85	75.69832014464947
4	340	55	270	26.013543190502922
55	270	4	340	26.013543190502922
4	95	56	55	120.99988314298017
56	55	4	95	120.99988314298017
4	220	57	240	22.54837738167721
57	240	4	220	22.54837738167721
4	320	58	110	27.485509818955318
58	110	4	320	27.485509818955318
4	275	59	280	11.771972506196857
59	280	4	275	11.771972506196857
4	260	60	105	75.30393605278152
60	105	4	260	75.30393605278152
4	320	61	100	123.14658663933032
61	100	4	320	123.14658663933032
4	235	62	295	14.577798337169742
62	295	4	235	14.577798337169742
4	40	63	295	18.90980862325146
63	295	4	40	18.90980862325146
4	250	64	125	74.23288077835363
64	125	4	250	74.23288077835363
4	310	65	75	39.03117032105727
65	75	4	310	39.03117032105727
4	300	66	85	120.36260256878792
66	85	4	300	120.36260256878792
4	315	67	280	22.983211780679387
67	280	4	315	22.983211780679387
4	315	68	205	16.354794605880233
68	205	4	315	16.354794605880233
4	35	69	240	16.478305955341284
69	240	4	35	16.478305955341284
4	70	70	135	154.1477229233206
70	135	4	70	154.1477229233206
4	60	71	35	116.5802862542013
71	35	4	60	116.5802862542013
4	150	72	110	120.51478955695815
72	110	4	150	120.51478955695815
4	250	73	20	92.8906189554151
73	20	4	250	92.8906189554151
4	95	74	255	132.11307400805782
74	255	4	95	132.11307400805782
4	80	75	355	93.78734421416912
75	355	4	80	93.78734421416912
4	115	76	130	136.8958597849809
76	130	4	115	136.8958597849809
4	120	77	245	124.24889309635438
77	245	4	120	124.24889309635438
4	320	78	120	31.73195474498618
78	120	4	320	31.73195474498618
4	250	79	60	74.46687886846586
79	60	4	250	74.46687886846586
4	225	80	235	22.824976469482593
80	235	4	225	22.824976469482593
4	135	81	85	33.54520727924325
81	85	4	135	33.54520727924325
4	130	82	315	21.064678583036496
82	315	4	130	21.064678583036496
4	100	83	120	15.066841874589064
83	120	4	100	15.066841874589064
4	215	84	45	18.572829265995587
84	45	4	215	18.572829265995587
4	70	85	160	201.72324111226953
85	160	4	70	201.72324111226953
4	310	86	35	92.625578230013
86	35	4	310	92.625578230013
4	250	87	115	101.04706038274772
87	115	4	250	101.04706038274772
4	115	88	80	29.782511061589823
88	80	4	115	29.782511061589823
4	125	89	255	41.49586840078947
89	255	4	125	41.49586840078947
4	320	90	130	32.21150656706828
90	130	4	320	32.21150656706828
4	265	91	20	90.7765039921629
91	20	4	265	90.7765039921629
4	345	92	180	94.15860071545704
92	180	4	345	94.15860071545704
4	45	93	60	28.593295363761236
93	60	4	45	28.593295363761236
4	30	94	110	15.889704666517648
94	110	4	30	15.889704666517648
4	315	95	255	42.99912241629796
95	255	4	315	42.99912241629796
4	250	96	290	108.75167902652494
96	290	4	250	108.75167902652494
4	95	97	120	92.66467365378672
97	120	4	95	92.66467365378672
4	320	98	135	96.95034262136714
98	135	4	320	96.95034262136714
4	120	99	85	29.632711169509978
99	85	4	120	29.632711169509978
5	315	6	20	127.9700668926501
6	20	5	315	127.9700668926501
5	135	7	35	133.67350178482243
7	35	5	135	133.67350178482243
5	5	8	160	11.606803842084556
8	160	5	5	11.606803842084556
5	100	9	30	24.77078072236523
9	30	5	100	24.77078072236523
5	285	10	285	125.50397791820383
10	285	5	285	125.50397791820383
5	85	11	70	18.648793536510944
11	70	5	85	18.648793536510944
5	95	12	220	66.85761370177555
12	220	5	95	66.85761370177555
5	130	13	95	33.57193789811624
13	95	5	130	33.57193789811624
5	100	14	260	27.827598571866204
14	260	5	100	27.827598571866204
5	280	15	275	24.707042880164256
15	275	5	280	24.707042880164256
5	315	16	5	104.34240057844929
16	5	5	315	104.34240057844929
5	140	17	75	43.22034147055168
17	75	5	140	43.22034147055168
5	155	18	160	23.787043062580835
18	160	5	155	23.787043062580835
5	230	19	75	33.712538414753446
19	75	5	230	33.712538414753446
5	330	20	125	138.6806698828461
20	125	5	330	138.6806698828461
5	290	21	135	123.35227358195858
21	135	5	290	123.35227358195858
5	355	22	115	34.01310472045637
22	115	5	355	34.01310472045637
5	150	23	330	32.692110340090224
23	330	5	150	32.692110340090224
5	185	24	305	44.12720071075035
24	305	5	185	44.12720071075035
5	290	25	40	122.338244200227
25	40	5	290	122.338244200227
5	315	26	305	12.04616376819194
26	305	5	315	12.04616376819194
5	150	27	10	18.812819375597847
27	10	5	150	18.812819375597847
5	65	28	270	124.1302072944632
28	270	5	65	124.1302072944632
5	290	29	350	94.08502333281037
29	350	5	290	94.08502333281037
5	200	30	110	48.106622791110176
30	110	5	200	48.106622791110176
5	325	31	260	35.64517266090068
31	260	5	325	35.64517266090068
5	130	32	280	92.08994446657623
32	280	5	130	92.08994446657623
5	150	33	75	115.60524642389187
33	75	5	150	115.60524642389187
5	145	34	80	26.02161154218425
34	80	5	145	26.02161154218425
5	155	35	140	26.797144434312898
35	140	5	155	26.797144434312898
5	335	36	340	8.787802586162693
36	340	5	335	8.787802586162693
5	285	37	335	30.178042709560394
37	335	5	285	30.178042709560394
5	105	38	80	36.07355299280182
38	80	5	105	36.07355299280182
5	280	39	200	111.66730747092099
39	200	5	280	111.66730747092099
5	275	40	65	16.33441854410028
40	65	5	275	16.33441854410028
5	135	41	220	17.37879298821853
41	220	5	135	17.37879298821853
5	320	42	200	93.43648652512942
42	200	5	320	93.43648652512942
5	175	43	195	41.7598780014048
43	195	5	175	41.7598780014048
5	150	44	315	22.11662892716058
44	315	5	150	22.11662892716058
5	130	45	135	95.26127643757917
45	135	5	130	95.26127643757917
5	335	46	105	32.15240711898352
46	105	5	335	32.15240711898352
5	40	47	225	35.682090767967075
47	225	5	40	35.682090767967075
5	255	48	120	68.89570136416728
48	120	5	255	68.89570136416728
5	285	49	70	34.32442555296382
49	70	5	285	34.32442555296382
5	125	50	60	40.927834652930464
50	60	5	125	40.927834652930464
5	275	51	245	22.144361196289516
51	245	5	275	22.144361196289516
5	240	52	315	118.29284425582703
52	315	5	240	118.29284425582703
5	260	53	230	132.80915371388213
53	230	5	260	132.80915371388213
5	185	54	350	72.1194379680559
54	350	5	185	72.1194379680559
5	355	55	95	24.753592165887323
55	95	5	355	24.753592165887323
5	285	56	55	124.16285505554663
56	55	5	285	124.16285505554663
5	50	57	240	34.01557755749469
57	240	5	50	34.01557755749469
5	280	58	270	29.288412649045068
58	270	5	280	29.288412649045068
5	80	59	250	11.865402473608205
59	250	5	80	11.865402473608205
5	95	60	105	71.7050017217981
60	105	5	95	71.7050017217981
5	325	61	280	126.24371590038386
61	280	5	325	126.24371590038386
5	315	62	185	12.683505960956724
62	185	5	315	12.683505960956724
5	225	63	290	21.66812125795086
63	290	5	225	21.66812125795086
5	175	64	10	71.19608486045321
64	10	5	175	71.19608486045321
5	320	65	260	42.56848597377667
65	260	5	320	42.56848597377667
5	280	66	355	122.36449173170651
66	355	5	280	122.36449173170651
5	310	67	275	24.099243155428493
67	275	5	310	24.099243155428493
5	150	68	210	25.91401518808231
68	210	5	150	25.91401518808231
5	215	69	225	18.059632507470933
69	225	5	215	18.059632507470933
5	85	70	315	151.25852716852935
70	315	5	85	151.25852716852935
5	245	71	35	116.64462048767108
71	35	5	245	116.64462048767108
5	160	72	290	122.93298564564722
72	290	5	160	122.93298564564722
5	200	73	195	90.70691142367926
73	195	5	200	90.70691142367926
5	285	74	255	134.67723745851995
74	255	5	285	134.67723745851995
5	20	75	175	90.15006110897508
75	175	5	20	90.15006110897508
5	330	76	245	140.2505113022499
76	245	5	330	140.2505113022499
5	310	77	240	125.80874875564871
77	240	5	310	125.80874875564871
5	285	78	70	29.44173186628228
78	70	5	285	29.44173186628228
5	85	79	60	76.06246607591767
79	60	5	85	76.06246607591767
5	330	80	135	28.88441276679307
80	135	5	330	28.88441276679307
5	155	81	275	36.36817361066013
81	275	5	155	36.36817361066013
5	340	82	340	19.366555538000764
82	340	5	340	19.366555538000764
5	330	83	155	9.78476322028807
83	155	5	330	9.78476322028807
5	220	84	215	22.959581292693965
84	215	5	220	22.959581292693965
5	80	85	155	198.9327231808654
85	155	5	80	198.9327231808654
5	140	86	35	94.6066607456593
86	35	5	140	94.6066607456593
5	260	87	295	103.17367400229342
87	295	5	260	103.17367400229342
5	330	88	100	30.968506260059268
88	100	5	330	30.968506260059268
5	320	89	255	39.27075051294584
89	255	5	320	39.27075051294584
5	105	90	95	36.229950304302136
90	95	5	105	36.229950304302136
5	20	91	20	88.42010572142576
91	20	5	20	88.42010572142576
5	200	92	10	89.98350148245103
92	10	5	200	89.98350148245103
5	155	93	295	40.25865850710453
93	295	5	155	40.25865850710453
5	130	94	20	15.543433365210035
94	20	5	130	15.543433365210035
5	305	95	250	48.75426457798117
95	250	5	305	48.75426457798117
5	265	96	110	111.881457900345
96	110	5	265	111.881457900345
5	105	97	300	95.67177130879277
97	300	5	105	95.67177130879277
5	155	98	330	100.15569204713955
98	330	5	155	100.15569204713955
5	320	99	265	34.48309025370905
99	265	5	320	34.48309025370905
6	20	7	220	25.38466376297413
7	220	6	20	25.38466376297413
6	200	8	110	123.18197954002409
8	110	6	200	123.18197954002409
6	310	9	15	115.26977047173196
9	15	6	310	115.26977047173196
6	60	10	245	32.464946216453015
10	245	6	60	32.464946216453015
6	200	11	25	140.64887379666226
11	25	6	200	140.64887379666226
6	105	12	275	187.07994140839384
12	275	6	105	187.07994140839384
6	20	13	280	99.6601327979257
13	280	6	20	99.6601327979257
6	305	14	290	111.94857327242487
14	290	6	305	111.94857327242487
6	100	15	65	132.8939338041164
15	65	6	100	132.8939338041164
6	225	16	35	31.728662250968053
16	35	6	225	31.728662250968053
6	315	17	265	93.33586817087861
17	265	6	315	93.33586817087861
6	310	18	300	128.8119772611528
18	300	6	310	128.8119772611528
6	300	19	220	115.82617692684418
19	220	6	300	115.82617692684418
6	285	20	280	28.337450707975567
20	280	6	285	28.337450707975567
6	280	21	30	23.314882246859153
21	30	6	280	23.314882246859153
6	70	22	35	154.13630569867868
22	35	6	70	154.13630569867868
6	310	23	150	126.26241008157338
23	150	6	310	126.26241008157338
6	100	24	180	162.21268315248253
24	180	6	100	162.21268315248253
6	235	25	110	34.592095997021886
25	110	6	235	34.592095997021886
6	20	26	305	121.45561062422155
26	305	6	20	121.45561062422155
6	295	27	55	128.1483429352002
27	55	6	295	128.1483429352002
6	255	28	240	22.671896835655055
28	240	6	255	22.671896835655055
6	75	29	315	37.62336271550501
29	315	6	75	37.62336271550501
6	250	30	15	157.14110135378274
30	15	6	250	157.14110135378274
6	315	31	265	98.62515837770704
31	265	6	315	98.62515837770704
6	135	32	145	45.306181611174715
32	145	6	135	45.306181611174715
6	285	33	230	25.217460717403867
33	230	6	285	25.217460717403867
6	310	34	55	106.27720510692471
34	55	6	310	106.27720510692471
6	130	35	190	133.3787142599685
35	190	6	130	133.3787142599685
6	285	36	205	132.16778514508923
36	205	6	285	132.16778514508923
6	200	37	30	150.44086852869887
37	30	6	200	150.44086852869887
6	115	38	55	109.8161577862565
38	55	6	115	109.8161577862565
6	170	39	135	23.689744181911877
39	135	6	170	23.689744181911877
6	20	40	20	135.21143993403544
40	20	6	20	135.21143993403544
6	200	41	35	124.87022109944354
41	35	6	200	124.87022109944354
6	305	42	15	45.24713981473977
42	15	6	305	45.24713981473977
6	65	43	230	158.92820156695444
43	230	6	65	158.92820156695444
6	295	44	245	110.92176938097751
44	245	6	295	110.92176938097751
6	275	45	85	43.27796367970848
45	85	6	275	43.27796367970848
6	310	46	245	104.17722380782374
46	245	6	310	104.17722380782374
6	0	47	305	109.9620111073563
47	305	6	0	109.9620111073563
6	280	48	315	187.77304563505118
48	315	6	280	187.77304563505118
6	130	49	115	109.87814250513425
49	115	6	130	109.87814250513425
6	310	50	225	94.6359576846562
50	225	6	310	94.6359576846562
6	120	51	270	117.92575965515492
51	270	6	120	117.92575965515492
6	175	52	55	33.23755319931746
52	55	6	175	33.23755319931746
6	95	53	35	249.35977123628112
53	35	6	95	249.35977123628112
6	275	54	110	189.51599794912832
54	110	6	275	189.51599794912832
6	130	55	65	108.4694105074954
55	65	6	130	108.4694105074954
6	170	56	120	12.919373060384965
56	120	6	170	12.919373060384965
6	300	57	300	111.51346380677397
57	300	6	300	111.51346380677397
6	305	58	295	112.63889483744057
58	295	6	305	112.63889483744057
6	200	59	310	123.33782559828457
59	310	6	200	123.33782559828457
6	275	60	90	193.1294420660955
60	90	6	275	193.1294420660955
6	275	61	230	27.06155091211284
61	230	6	275	27.06155091211284
6	15	62	185	121.70876532556463
62	185	6	15	121.70876532556463
6	130	63	205	122.95976384962577
63	205	6	130	122.95976384962577
6	275	64	135	187.58230911512504
64	135	6	275	187.58230911512504
6	315	65	270	93.82530538685067
65	270	6	315	93.82530538685067
6	355	66	105	12.70429023221452
66	105	6	355	12.70429023221452
6	200	67	85	121.53046158204585
67	85	6	200	121.53046158204585
6	300	68	135	117.44094212270541
68	135	6	300	117.44094212270541
6	125	69	140	127.2341666531039
69	140	6	125	127.2341666531039
6	275	70	310	266.02912207704094
70	310	6	275	266.02912207704094
6	75	71	5	31.2041009634799
71	5	6	75	31.2041009634799
6	95	72	55	24.119411297052306
72	55	6	95	24.119411297052306
6	275	73	320	205.49115652861968
73	320	6	275	205.49115652861968
6	255	74	50	29.978409625504277
74	50	6	255	29.978409625504277
6	95	75	295	205.42911021885658
75	295	6	95	205.42911021885658
6	75	76	10	35.48519082222572
76	10	6	75	35.48519082222572
6	290	77	215	37.64974979773863
77	215	6	290	37.64974979773863
6	125	78	110	110.35755990377822
78	110	6	125	110.35755990377822
6	250	79	290	60.74748649739569
79	290	6	250	60.74748649739569
6	125	80	305	112.16732850053515
80	305	6	125	112.16732850053515
6	305	81	250	99.55282092306143
81	250	6	305	99.55282092306143
6	120	82	255	118.96195634995907
82	255	6	120	118.96195634995907
6	20	83	320	125.93908549937065
83	320	6	20	125.93908549937065
6	300	84	110	118.2207178652832
84	110	6	300	118.2207178652832
6	90	85	155	309.3345798168602
85	155	6	90	309.3345798168602
6	275	86	165	32.862750168172305
86	165	6	275	32.862750168172305
6	140	87	340	33.477097731880065
87	340	6	140	33.477097731880065
6	200	88	270	104.26681842157036
88	270	6	200	104.26681842157036
6	20	89	255	97.5025721037672
89	255	6	20	97.5025721037672
6	125	90	320	101.67079975334981
90	320	6	125	101.67079975334981
6	275	91	320	203.7550382212209
91	320	6	275	203.7550382212209
6	275	92	130	204.87717045821532
92	130	6	275	204.87717045821532
6	280	93	220	114.61309693070957
93	220	6	280	114.61309693070957
6	200	94	25	118.64455843330147
94	25	6	200	118.64455843330147
6	120	95	65	87.2462128855153
95	65	6	120	87.2462128855153
6	350	96	225	30.60727180307244
96	225	6	350	30.60727180307244
6	170	97	195	51.57071975426502
97	195	6	170	51.57071975426502
6	315	98	85	41.71772191615986
98	85	6	315	41.71772191615986
6	20	99	265	107.17639764489734
99	265	6	20	107.17639764489734
7	310	8	135	127.49627334905053
8	135	7	310	127.49627334905053
7	40	9	205	116.5917558307314
9	205	7	40	116.5917558307314
7	55	10	30	22.60202454497739
10	30	7	55	22.60202454497739
7	115	11	295	145.29901900314022
11	295	7	115	145.29901900314022
7	310	12	295	193.0271218364996
12	295	7	310	193.0271218364996
7	135	13	45	105.36116463711713
13	45	7	135	105.36116463711713
7	220	14	25	117.10222502334597
14	25	7	220	117.10222502334597
7	115	15	255	138.10684871059965
15	255	7	115	138.10684871059965
7	30	16	0	40.45082226117863
16	0	7	30	40.45082226117863
7	205	17	260	100.21933015760624
17	260	7	205	100.21933015760624
7	315	18	180	133.85654241748838
18	180	7	315	133.85654241748838
7	220	19	225	118.73365095013921
19	225	7	220	118.73365095013921
7	135	20	305	22.924482969808587
20	305	7	135	22.924482969808587
7	315	21	230	16.226200606046607
21	230	7	315	16.226200606046607
7	105	22	85	160.6343632934912
22	85	7	105	160.6343632934912
7	40	23	335	130.7217431191341
23	335	7	40	130.7217431191341
7	275	24	190	166.64825774580197
24	190	7	275	166.64825774580197
7	80	25	115	35.20387668296828
25	115	7	80	35.20387668296828
7	35	26	125	127.49752778580796
26	125	7	35	127.49752778580796
7	135	27	0	132.0350209348032
27	0	7	135	132.0350209348032
7	100	28	260	36.37662590116501
28	260	7	100	36.37662590116501
7	290	29	335	46.58722672342045
29	335	7	290	46.58722672342045
7	130	30	105	166.0865596370397
30	105	7	130	166.0865596370397
7	25	31	85	104.41766483017096
31	85	7	25	104.41766483017096
7	20	32	120	46.847985513897456
32	120	7	20	46.847985513897456
7	340	33	85	31.84405582228777
33	85	7	340	31.84405582228777
7	315	34	200	110.46541807217086
34	200	7	315	110.46541807217086
7	45	35	200	137.1807174641237
35	200	7	45	137.1807174641237
7	295	36	30	134.54054287289077
36	30	7	295	134.54054287289077
7	220	37	195	153.7819131852154
37	195	7	220	153.7819131852154
7	40	38	55	114.33011113058684
38	55	7	40	114.33011113058684
7	210	39	300	29.39714370561775
39	300	7	210	29.39714370561775
7	40	40	205	142.10726176708835
40	205	7	40	142.10726176708835
7	115	41	285	129.3797865381524
41	285	7	115	129.3797865381524
7	205	42	60	48.009641131504004
42	60	7	205	48.009641131504004
7	315	43	335	164.50105980091834
43	335	7	315	164.50105980091834
7	305	44	80	118.24459149642502
44	80	7	305	118.24459149642502
7	120	45	105	53.991271490633586
45	105	7	120	53.991271490633586
7	150	46	105	110.79081616697285
46	105	7	150	110.79081616697285
7	150	47	300	111.44715666322716
47	300	7	150	111.44715666322716
7	315	48	330	194.49547526797022
48	330	7	315	194.49547526797022
7	40	49	215	110.70403466344763
49	215	7	40	110.70403466344763
7	315	50	210	100.93881415818315
50	210	7	315	100.93881415818315
7	275	51	190	121.61313477946811
51	190	7	275	121.61313477946811
7	210	52	205	27.526669658552983
52	205	7	210	27.526669658552983
7	110	53	220	259.8217554863687
53	220	7	110	259.8217554863687
7	95	54	100	194.0465093310037
54	100	7	95	194.0465093310037
7	210	55	255	115.42259097596836
55	255	7	210	115.42259097596836
7	25	56	135	29.159803613489316
56	135	7	25	29.159803613489316
7	315	57	120	115.71176877946137
57	120	7	315	115.71176877946137
7	135	58	305	119.42384024444496
58	305	7	135	119.42384024444496
7	215	59	130	129.67593695656123
59	130	7	215	129.67593695656123
7	130	60	315	198.88094877507984
60	315	7	130	198.88094877507984
7	25	61	100	29.2701268442892
61	100	7	25	29.2701268442892
7	315	62	355	127.44968394501967
62	355	7	315	127.44968394501967
7	330	63	205	125.05017632099027
63	205	7	330	125.05017632099027
7	135	64	335	194.33893536432223
